word,subj,sex,age,ethnic,city,county,intl,vocal,classical,folk,rock,country,pop,alternative,hiphop,unclassifiable,countyBlack,jayz,barkley,boondocks,monique,bieber,asianMove,blackMove,hispanicMove,nativeMove,SAAMEMove,whiteMove,blackWeekly,jayz1,boondocks1,familiarity,trial,fam1,popularityScore,numPreferredArtists,numOverallArtists
finna,p73,Female,19,indian,25473,506278,1,3,3,0,3,1,0,1,0,0,49622,1,1,1,2,2,0,0,0,0,3,8,3,0,0,1,23,0,80,NA,NA
finna,p114,Female,18,white,42463,149071,0,0,0,0,4,0,0,2,4,0,1553,5,1,1,4,2,0,0,1,0,0,4,2,1,0,1,32,0,80,2,18
finna,p8,Female,34,white,103486,143962,4,0,0,0,2,0,0,7,0,0,5813,5,1,1,3,1,1,4,11,0,0,5,15,1,0,1,39,0,80,NA,NA
finna,p13,Female,42,white,1306301,3053793,0,1,0,2,8,0,0,2,1,0,169851,5,2,1,4,1,0,0,0,0,0,9,5,1,0,1,12,0,80,0,18
finna,p55,Male,18,white,31008,331582,0,0,0,0,0,0,0,0,4,0,13160,5,2,1,3,1,0,1,2,0,0,8,3,1,0,5,39,1,80,2,18
finna,p99,Female,17,asian,385542,1156212,0,0,0,0,1,0,0,1,3,0,126221,5,1,5,3,4,2,2,0,0,0,1,2,1,1,5,14,1,80,2,18
finna,p113,Female,35,hispanic,22260,396500,0,0,0,0,0,0,0,0,0,0,18064,5,1,1,3,2,0,0,3,0,0,3,3,1,0,1,28,0,80,NA,NA
finna,p126,Female,18,white,12823,60609,0,10,0,2,3,0,5,4,0,0,267,5,1,1,2,3,1,0,0,0,0,9,1,1,0,1,36,0,80,NA,NA
finna,p31,Female,18,asian,25220,131939,0,0,0,0,0,0,3,0,3,0,3261,5,1,5,1,4,0,0,0,0,0,9,3,1,1,5,53,1,80,1,18
finna,p56,Female,17,asian,14887,289068,5,0,5,0,0,0,3,0,0,0,20297,5,3,1,3,4,10,1,1,0,1,3,2,1,0,1,40,0,80,NA,NA
finna,p59,Male,20,asian,254001,281531,0,0,0,0,5,0,0,4,0,0,5,1,1,1,1,1,4,1,0,0,0,4,3,0,0,1,47,0,80,NA,NA
finna,p125,Female,17,white,20516,1156212,0,0,2,0,0,0,0,4,0,0,126221,3,1,1,3,2,0,0,0,0,0,15,7,1,0,5,2,1,80,NA,NA
finna,p74,Male,19,white,24105,24106,0,0,0,0,1,4,0,2,0,0,1548,1,3,1,3,2,0,1,0,0,0,3,3,0,0,1,37,0,80,NA,NA
finna,p43,Female,18,asian,0,0,6,0,0,0,0,0,4,0,8,0,0,5,1,1,2,3,0.75,1,0.352564103,0,0.294871795,6.294871795,1,1,0,1,20,0,80,1,18
finna,p33,Female,20,white,281262,506278,0,0,0,0,3,2,0,0,0,0,18064,5,1,1,4,4,1,4,0,0,0,6,12,1,0,5,48,1,80,NA,NA
finna,p174,Male,19,white,281262,506278,0,0,3,1,0,0,0,0,0,1,18064,1,1,1,2,1,1,0,0,0,0,6,1,0,0,1,40,0,80,NA,NA
finna,p132,Female,18,asian,28335,131939,0,0,0,0,0,0,1,0,0,0,3261,2,1,1,1,2,0,0,0,0,0,5,0,1,0,1,32,0,80,NA,NA
finna,p95,Female,18,african,103486,143962,1,2,0,0,0,0,4,4,0,0,5813,1,1,3,1,5,0,0,0,0,6,2,0,0,1,1,6,0,80,NA,NA
finna,p117,Female,21,white,385542,1156212,0,0,4,0,0,0,0,3,0,0,126221,1,1,1,1,2,0,0,0,0,0,6,0,0,0,1,28,0,80,NA,NA
finna,p72,Female,18,white,63196,1156212,0,0,0,0,2,5,4,0,10,0,163,5,3,1,3,3,1,1,1,0,0,11,4,1,0,1,1,0,80,3,18
finna,p44,Female,18,white,30186,130681,0,2,0,0,6,0,0,3,0,0,1593,5,1,1,3,2,2,3,0,0,0,9,3,1,0,1,18,0,80,NA,NA
finna,p28,Male,17,white,19391,396500,0,0,0,0,18,0,3,2,2,0,18064,1,1,5,3,1,0,0,0,0,0,6,0,0,1,5,20,1,80,0,18
finna,p3,Female,18,white,385542,1156212,0,0,0,1,4,0,2,3,0,0,126221,5,1,1,3,3,1,0,1,0,0,4,0,1,0,1,33,0,80,NA,NA
finna,p7,Female,19,white,13855,1156212,4,5,0,0,5,0,2,4,2,0,126221,1,3,5,1,1,4,2,0,0,0,5,5,0,1,1,51,0,80,1,18
finna,p123,Male,36,white,281262,506278,0,0,0,0,2,0,0,4,0,0,18064,5,2,1,5,1,0,0,0,0,0,6,3,1,0,1,24,0,80,NA,NA
finna,p164,Female,19,white,66190,99409,0,0,0,1,1,0,1,2,0,0,267,1,1,1,1,1,0,0,0,0,0,5,0,0,0,1,33,0,80,NA,NA
finna,p46,Female,20,white,281262,506278,0,0,0,0,0,0,0,0,8,0,18064,5,3,1,5,6,1,2,0,0,1,1,13,1,0,5,53,1,80,3,18
finna,p178,Male,20,white,23739,86311,0,0,4,0,3,0,0,3,0,0,1377,5,2,1,1,2,0,2,0,0,0,2,3,1,0,5,37,1,80,NA,NA
finna,p69,Female,20,white,24361,506278,0,0,0,0,1,1,3,2,3,0,32,5,1,1,3,2,0,0,0,0,0,8,0,1,0,5,9,1,80,0,18
finna,p39,Female,18,asian,11125,20558,0,0,0,0,0,5,0,0,7,0,657,2,1,1,1,5,4,0,0,0,0,8,2,1,0,5,40,1,80,6,18
finna,p4,Female,18,white,46598,1156212,0,0,0,1,0,0,0,2,0,0,126221,5,1,1,3,5,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,3.018181818,1,0,1,42,0,80,NA,NA
finna,p170,Male,19,african,103486,143962,7,0,4,0,0,0,0,0,0,0,5813,5,5,1,1,1,0,0,1,0,5,3,0,1,0,1,28,0,80,NA,NA
finna,p160,Female,22,white,17970,231958,0,0,0,0,0,2,2,0,2,0,7748,5,3,1,3,2,0,0,0,0,0,7,6,1,0,1,27,0,80,1,18
finna,p135,Female,18,asian,0,0,0,0,3,0,0,0,1,1,0,0,0,1,1,1,1,1,2,0,0,0,0,2,0,0,0,1,44,0,80,NA,NA
finna,p42,Female,18,white,326,506278,0,0,0,0,1,4,3,2,0,0,288,5,1,1,1,3,0,0,0,0,0,8,5,1,0,1,27,0,80,NA,NA
finna,p2,Female,18,white,10468,48965,0,0,0,0,0,0,1,2,0,0,553,4,1,1,4,2.5,1,0,1,0,1,6,3,1,0,1,8,0,80,NA,NA
finna,p144,Male,18,white,66190,99409,0,5,5,0,4,0,0,1,0,0,267,1,1,1,1,1,0,0,0,0,0,6,2,0,0,1,60,0,80,NA,NA
finna,p32,Male,18,white,50804,1156212,0,0,0,0,5,0,0,0,0,0,126221,1,1,1,1,2,0,0,0,0,0,3,4,0,0,5,27,1,80,NA,NA
finna,p121,Male,23,white,57345,231958,0,1,1,1,2,0,11,6,3,0,7748,1,3,5,1,1,1,1,0,0,0,9,5,0,1,1,5,0,80,0,18
finna,p130,Female,19,white,21845,1156212,0,0,4,0,0,4,1,1,6,0,1478,1,1,1,1,3,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,8,0,0,5,63,1,80,4,18
finna,p91,Female,21,white,235626,491357,0,1,0,0,2,1,2,2,4,0,22867,5,3,1,3,3,0,0,0,0,1,8,4,1,0,5,29,1,80,2,18
finna,p182,Female,18,hispanic,165817.7093,535754.9681,0,4,5,0,1,0,0,2,0,0,0,5,1,1,1,2,0,0,2,0,0,5,1,1,0,1,56,0,80,NA,NA
finna,p152,Male,18,white,385542,1156212,0,5,5,0,4,0,3,1,2,0,126221,5,3,1,2,2,0,4,2,0,0,7,6,1,0,5,12,1,80,0,18
finna,p65,Female,22,white,101351,247319,0,3,0,0,4,0,0,6,0,0,4758,5,3,1,1,1,0,1,1,0,0,16,4,1,0,5,4,1,80,NA,NA
finna,p88,Female,19,white,82960,1156212,0,0,0,0,1,0,2,0,5,0,126221,5,2,1,5,6,1,2,1,0,0,8,13,1,0,4,15,1,80,2,18
finna,p173,Female,19,white,25220,131939,0,0,2,0,8,0,0,3,0,1,3261,1,1,5,1,1,1,0,0,1,0,4,0,0,1,1,47,0,80,NA,NA
finna,p35,Female,17,biracial,72218,1156212,0,0,0,0,0,1,1,0,1,0,126221,5,2,1,3,4,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,3.018181818,1,0,5,39,1,80,1,18
finna,p40,Female,18,white,84419,197767,0,0,0,0,0,1,2,0,1,0,2612,5,1,1,1,6,0,0,0,0,0,5,1,1,0,1,43,0,80,0,18
finna,p148,Male,19,white,45561,1156212,0,5,0,0,1,0,3,3,0,0,126221,1,1,1,2,1,1,0,1,0,0,9,3,0,0,5,6,1,80,NA,NA
finna,p30,Male,16,asian,82960,1156212,0,1,0,2,2,0,1,4,0,0,126221,5,1,1,3,2,1,0,0,0,0,5,1,1,0,1,21,0,80,NA,NA
finna,p41,Female,18,white,63196,1156212,0,0,0,1,3,0,3,0,2,0,163,5,3,1,3,1,0,1,0,0,0,9,2,1,0,2,1,1,80,0,18
finna,p163,Male,34,white,25220,131939,0,0,0,0,1,0,0,9,0,0,3261,5,1,5,1,1,0,0,0,0,0,7,3,1,1,1,51,0,80,NA,NA
finna,p61,Female,17,white,385542,1156212,0,0,0,0,0,0,2,7,4,0,126221,1,3,1,1,3,3,0,0,1,0,4,2,0,0,1,26,0,80,0,18
finna,p37,Male,18,white,64235,396500,0,0,1,0,2,0,1,1,5,0,18064,5,5,2,2,4,1,0,0,0,0,4,4,1,1,1,12,0,80,1,18
finna,p150,Female,22,white,432,20838,0,1,2,0,3,0,4,1,2,0,78,5,2,1,1,4,0,0,0,0,0,7,0,1,0,1,16,0,80,0,18
finna,p149,Female,18,white,4242,28059,0,0,0,0,2,0,4,5,4,0,113,5,3,5,3,2,0,0,1,0,2,8,0,1,1,1,3,0,80,1,18
finna,p94,Male,18,white,385542,1156212,0,0,0,0,5,0,1,5,4,0,126221,5,3,1,1,3,3,5,1,0,0,6,3,1,0,5,13,1,80,1,18
finna,p181,Male,18,white,95556,143339,0,0,3,0,0,0,0,2,0,0,3595,5,5,1,3,1,0,0,0,0,0,6,1,1,0,5,4,1,80,NA,NA
finna,p115,Female,17,white,385542,1156212,0,0,0,0,4,0,1,6,0,0,126221,1,1,5,1,1,1,0,0,0,0,11,2,0,1,5,6,1,80,NA,NA
finna,p116,Female,17,white,281262,506278,0,0,0,2,6,0,1,4,3,0,18064,5,1,1,1,1,2,0,0,0,0,7,12,1,0,5,46,1,80,0,18
finna,p105,Female,17,white,165817.7093,535754.9681,0,0,0,0,2,0,1,0,1,0,0,5,1,1,3,6,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,12,1,0,5,31,1,80,1,18
finna,p86,Male,21,unknown,385542,1156212,0,1,0,0,1,0,0,0,2,1,126221,1,1,1,1,1,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,6,0,0,5,3,1,80,1,18
finna,p18,Female,18,white,374701,907574,0,0,0,1,7,0,0,2,5,1,38103,5,1,1,3,2,1,1,0,0,0,6,3,1,0,1,43,0,80,1,18
finna,p159,Female,18,white,3127,44739,0,3,2,0,2,0,1,1,1,0,329,5,1,1,4,2,1,1,0,0,0,8,2,1,0,1,21,0,80,0,18
finna,p75,Female,19,white,42180,320961,0,1,0,0,2,0,2,2,0,0,4071,5,1,1,4,1,0,0,0,0,0,9,1,1,0,1,43,0,80,NA,NA
finna,p81,Female,18,asian,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,2,1,0,0,1,18,0,80,NA,NA
finna,p167,Male,24,white,17056,1156212,0,0,0,0,1,0,4,5,4,0,126221,5,1,1,3,2,0,0,0,0,0,6,3,1,0,5,45,1,80,2,18
finna,p161,Female,30,white,2781,23869,0,9,10,1,1,7,3,2,4,0,44,5,3,1,4,2,0,0,0,0,0,15,0,1,0,1,62,0,80,1,18
finna,p24,Female,18,white,37796,131612,0,0,0,1,1,0,0,6,0,0,765,1,1,1,3,1,0,0,0,0,0,8,1,0,0,1,4,0,80,NA,NA
finna,p127,Male,18,white,97856,165382,0,0,0,0,2,1,0,2,1,0,10089,5,5,3,4,2,0,0,0,0,0,7,5,1,1,5,60,1,80,0,18
finna,p141,Male,18,white,33220,506278,0,4,3,0,0,0,0,2,4,0,14,5,5,5,2,1,2,2,0,0,0,11,1,1,1,5,44,1,80,0,18
finna,p48,Female,18,white,604133,959521,0,0,0,0,0,5,0,0,0,0,246589,5,3,1,3,5,0,0,0,0,0,5,2,1,0,5,23,1,80,NA,NA
finna,p58,Female,18,white,20516,1156212,0,0,0,0,0,0,0,1,0,0,126221,5,1,1,4,3,1,1,0,0,0,3,4,1,0,1,33,0,80,NA,NA
finna,p29,Female,20,white,67136,148955,0,0,0,0,0,4,0,2,0,0,681,5,1,1,2,2,0,0,0,0,0,4,0,1,0,1,43,0,80,NA,NA
finna,p19,Female,20,white,62407,1156212,0,2,0,0,0,0,5,2,0,1,126221,5,1,1,4,3,0,2,0,0,1,4,2,1,0,1,63,0,80,NA,NA
finna,p124,Female,18,asian,281262,506278,6,5,0,0,2,0,4,1,7,1,18064,5,2,5,4,3,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,8,1,1,5,64,1,80,0,18
finna,p51,Female,19,asian,281262,506278,1,0,0,0,0,0,1,2,1,0,18064,4,5,5,5,4,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,4,1,1,5,43,1,80,0,18
finna,p97,Female,18,white,281262,506278,0,0,0,1,1,0,3,0,0,1,18064,1,1,1,2,3,1,0,0,0,0,9,3,0,0,1,46,0,80,NA,NA
finna,p180,Male,18,white,19657,62723,0,3,0,0,0,0,0,0,1,0,18064,5,1,5,1,1.5,0,1,1,0,0,1,3,1,1,1,63,0,80,0,18
ghostride,p15,Female,20,white,33283,1156212,0,0,0,0,1,3,4,1,7,0,126221,5,5,1,4,6,3,3,2,0,0,9,3,1,0,1,63,0,0,0,0
ghostride,p53,Female,17,white,34033,396500,0,0,0,0,0,1,3,0,3,0,18064,5,1,1,3,6,0,0,1,0,0,1,0,1,0,1,37,0,0,0,0
ghostride,p136,Male,41,white,8789,58696,0,2,0,0,0,0,0,0,0,0,413,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,11,0,0,NA,NA
ghostride,p36,Female,18,white,712,148955,0,0,0,1,1,2,2,3,3,0,24,5,3,1,1,4,1,0,0,0,0,9,1,1,0,1,7,0,0,0,0
ghostride,p118,Female,18,white,24280,153504,0,3,3,0,1,0,3,1,0,0,6115,1,1,1,1,2,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,5,0,0,1,48,0,0,NA,NA
ghostride,p106,Male,19,white,281262,506278,0,0,0,0,0,1,1,0,3,0,18064,5,5,1,1,3,0,2,0,0,0,8,3,1,0,1,55,0,0,0,0
ghostride,p70,Female,18,white,385542,1156212,0,0,0,2,0,0,0,3,0,0,126221,5,1,1,3,2.5,0,0,0,0,0,6,2,1,0,1,26,0,0,NA,NA
ghostride,p107,Male,18,white,326,506278,0,0,0,0,1,3,1,1,4,0,288,5,2,5,1,1,0,0,0,0,0,10,7,1,1,3,52,1,0,0,0
ghostride,p102,Male,19,asian,8471,100593,0,0,0,0,0,0,0,0,5,0,979,5,5,5,3,2,5,1,0,0,1,0,6,1,1,1,6,0,0,0,0
ghostride,p83,Male,19,white,72878,1156212,0,1,0,0,4,4,4,4,0,0,126221,1,1,1,1,2,1,0,0,0,0,7,1,0,0,1,34,0,0,NA,NA
ghostride,p183,Male,21,white,59180,396500,0,2,0,0,0,0,0,0,0,0,18064,1,1,1,1,2,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,3.018181818,0,0,1,53,0,0,NA,NA
ghostride,p60,Female,18,white,56071,396500,0,0,0,0,0,3,1,3,2,0,18064,1,1,1,1,3,0,2,0,0,0,4,5,0,0,1,56,0,0,0,0
ghostride,p54,Male,20,white,727575,1789900,0,0,0,0,5,0,0,0,0,0,54877,5,5,1,1,1,1,0,0,0,0,5,1,1,0,5,43,1,0,NA,NA
ghostride,p21,Female,18,white,72878,1156212,0,0,0,0,2,1,1,1,1,0,126221,1,3,1,1,4,0,0,0,0,0,8,1,0,0,1,9,0,0,0,0
ghostride,p23,Female,18,white,31008,331582,0,1,0,2,1,0,0,1,0,0,13160,5,1,1,3,3,0,2,1,0,0,9,6,1,0,1,45,0,0,NA,NA
ghostride,p168,Female,18,white,8110,231958,0,0,0,0,3,0,0,4,0,0,7748,5,3,1,3,2.5,0,0,0,0,0,5,0,1,0,4,49,1,0,NA,NA
ghostride,p129,Female,19,white,11702,86311,1,4,0,0,2,0,0,2,0,0,1377,5,3,1,2,4,0,0,0,0,0,7,1,1,0,1,47,0,0,NA,NA
ghostride,p6,Male,16,white,33283,1156212,0,0,0,0,0,0,2,5,1,0,126221,1,1,5,3,2,0,0,0,0,0,2,1,0,1,5,7,1,0,0,0
ghostride,p175,Male,19,white,604133,959521,0,1,0,0,0,0,0,4,3,0,246589,5,3,5,4,2,1,1,1,0,0,4,2,1,1,2,28,1,0,0,0
ghostride,p143,Male,18,white,63196,1156212,0,7,0,3,2,0,1,4,0,0,163,1,1,1,1,1,0,0,0,0,0,8,1,0,0,4,18,1,0,NA,NA
ghostride,p120,Male,18,white,281262,506278,0,9,4,6,14,0,1,2,0,0,18064,5,2,5,1,2,0,0,2,0,0,6,7,1,1,1,39,0,0,NA,NA
ghostride,p10,Female,18,white,16237,197767,0,0,0,0,0,0,0,2,2,0,2612,5,1,1,1,1,0,2,1,0,0,8,7,1,0,1,7,0,0,0,0
ghostride,p139,Female,18,indian,64235,396500,3,0,0,0,5,0,0,0,0,0,18064,5,3,1,1,4,1,0,0,0,1,3,3,1,0,1,37,0,0,NA,NA
ghostride,p165,Female,18,white,4591,100593,0,2,0,0,4,5,1,1,3,0,979,5,1,1,3,4,0,0,0,0,0,6,0,1,0,1,61,0,0,0,0
ghostride,p145,Male,18,white,0,0,0,0,0,0,15,0,0,2,0,0,0,5,5,1,3,2,1,1,1,0,0,9,5,1,0,1,16,0,0,NA,NA
ghostride,p128,Female,18,white,62409,331582,0,0,4,4,4,0,2,4,0,0,13160,5,1,1,4,2,2,0,2,0,0,8,2,1,0,1,5,0,0,NA,NA
ghostride,p67,Female,22,white,72878,1156212,0,0,0,2,4,0,1,2,2,0,126221,5,5,1,4,1,0,1,0,0,1,6,5,1,0,5,48,1,0,0,0
ghostride,p122,Female,21,native,4622,1156212,0,0,0,3,3,0,1,6,2,1,126221,1,1,5,1,2,0,1,1,0,0,6,2,0,1,1,17,0,0,0,0
ghostride,p1,Female,20,white,15681,45836,0,0,1,1,0,0,0,3,0,0,463,5,1,5,2,2,0,0,0,0,0,7,1,1,1,1,62,0,0,NA,NA
ghostride,p157,Female,18,white,796,56588,0,0,2,0,2,0,2,0,0,0,288,5,5,5,4,3,0,0,0,0,0,4,4,1,1,4,41,1,0,NA,NA
ghostride,p63,Female,18,white,8110,231958,0,2,0,1,4,0,1,6,0,0,7748,5,1,1,4,3,0,0,0,1,0,8,3,1,0,4,50,1,0,NA,NA
ghostride,p133,Female,19,white,84419,197767,0,1,6,0,4,4,1,1,1,0,2612,1,1,1,1,1,0,0,0,0,0,7,0,0,0,1,41,0,0,0,0
ghostride,p177,Female,48,white,77451,642310,0,2,0,0,1,1,1,0,0,0,38804,1,1,1,1,1,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,1,0,0,1,38,0,0,NA,NA
ghostride,p50,Female,18,white,5887,44727,0,4,0,0,1,5,1,4,0,0,257,5,3,1,1,2,0,0,0,0,0,5,5,1,0,1,20,0,0,NA,NA
ghostride,p137,Female,19,white,128182,209226,0,0,0,0,4,0,2,1,0,0,7990,1,1,1,1,1,2,0,0,0,0,7,2,0,0,1,62,0,0,NA,NA
ghostride,p22,Female,25,white,115520,185816,0,5,0,1,12,0,0,3,7,1,32251,5,1,1,4,1,0,1,0,0,0,7,3,1,0,1,59,0,0,0,0
ghostride,p140,Female,27,white,1832,100070,0,0,0,0,0,5,0,0,0,0,1436,5,1,1,2,1,0,0,0,0,0,5,0,1,0,1,37,0,0,NA,NA
ghostride,p151,Male,18,white,84419,197767,0,5,0,2,6,0,1,1,4,0,2612,1,1,1,1,2,1,2,0,1,0,9,7,0,0,1,27,0,0,0,0
ghostride,p34,Male,20,white,103486,143962,0,1,0,0,5,0,0,3,0,0,5813,5,1,1,3,3,1,0,0,0,1,8,2,1,0,1,19,0,0,NA,NA
ghostride,p17,Male,18,white,56377,331582,0,1,0,0,1,0,3,4,1,0,13160,5,1,1,4,5,0,0,0,0,0,13,4,1,0,1,7,0,0,0,0
ghostride,p16,Female,21,asian,385542,1156212,0,0,0,0,0,0,2,1,4,0,126221,5,1,1,4,2.5,6,0,0,0,0,0,5,1,0,1,51,0,0,0,0
ghostride,p176,Male,17,white,281262,506278,0,4,0,0,2,0,0,3,7,0,18064,5,5,1,3,2,0,0,0,0,0,11,3,1,0,5,58,1,0,0,0
ghostride,p142,Female,21,white,5473,90688,0,0,5,1,5,0,1,4,0,0,4695,5,1,1,3,1,0,0,0,0,0,6,2,1,0,1,48,0,0,NA,NA
ghostride,p78,Female,28,black,57556,834560,0,0,0,0,0,0,0,0,0,0,547609,5,1,4,5,2,0,10,0,0,0,1,10,1,1,1,17,0,0,NA,NA
ghostride,p66,Male,18,asian,143663,932541,5,0,0,0,5,0,3,3,8,0,44421,5,3,1,1,1,2,1,0,0,1,5,2,1,0,1,4,0,0,0,0
ghostride,p147,Female,20,asian,0,0,0,0,4,0,0,0,1,0,3,0,0,5,1,1,1,3,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,0,1,0,1,2,0,0,0,0
ghostride,p154,Female,18,white,77483,536357,0,0,2,2,1,0,0,13,1,0,54502,1,1,1,3,1,0,0,0,0,0,6,2,0,0,1,8,0,0,0,0
ghostride,p96,Male,21,white,385542,1156212,0,1,0,1,3,0,0,0,0,0,126221,5,3,5,3,1,0,0,0,0,0,5,5,1,1,1,26,0,0,NA,NA
ghostride,p25,Female,18,white,5096,9629,0,3,0,0,1,0,0,0,0,0,56,2,1,1,2,1,0,0,1,0,0,13,1,1,0,1,38,0,0,NA,NA
ghostride,p76,Female,21,white,8481,197767,0,0,0,0,4,0,0,4,0,0,2612,5,1,1,4,3,1,0,0,0,0,6,2,1,0,1,27,0,0,NA,NA
ghostride,p172,Male,31,white,50018,396500,0,0,0,0,2,0,0,1,0,0,18064,1,5,1,4,1,0,0,0,0,0,4,2,0,0,1,60,0,0,NA,NA
ghostride,p38,Male,37,white,15681,45836,0,0,2,0,5,1,0,4,1,0,463,1,2,1,1,1,0.75,0.592356688,0.352564103,0.031847134,0.294871795,6.294871795,3.018181818,0,0,1,35,0,0,0,0
ghostride,p49,Female,21,white,5887,51665,0,1,0,1,4,0,2,3,2,0,183,5,1,1,1,4,1,1,0,0,0,8,2,1,0,1,8,0,0,0,0
ghostride,p156,Female,20,white,8110,231958,0,0,0,5,0,0,0,5,0,0,7748,5,1,1,4,1,1,0,0,0,0,4,3,1,0,1,13,0,0,NA,NA
ghostride,p20,Female,18,african,385542,1156212,0,0,0,0,0,0,2,0,8,0,126221,5,1,1,3,6,0,1,0,0,3,1,15,1,0,1,37,0,0,0,0
ghostride,p162,Female,18,white,199,15328,0,0,0,0,8,0,1,10,0,0,15,5,1,1,1,2,2,0,2,0,0,6,1,1,0,1,27,0,0,NA,NA
ghostride,p108,Male,19,white,67136,148955,0,0,0,0,13,0,1,1,0,0,681,5,1,1,1,2,2,0,0,0,0,8,3,1,0,1,15,0,0,NA,NA
ghostride,p103,Female,18,african,385542,1156212,0,0,0,0,0,2,2,0,2,0,126221,5,1,1,3,3,0,1,0,0,5,2,1,1,0,1,27,0,0,0,0
ghostride,p98,Female,20,hispanic,50863,50863,5,0,0,0,5,0,0,6,0,0,0,5,1,1,3,1,0,0,4,0,0,0,3,1,0,1,24,0,0,NA,NA
ghostride,p89,Female,19,white,1412,51337,0,0,0,0,4,0,0,7,0,0,1276,5,1,1,4,1,0,0,0,1,0,8,0,1,0,1,33,0,0,NA,NA
ghostride,p169,Male,19,white,19657,62723,1,11,4,1,2,0,2,4,5,0,18064,1,1,1,3,1,0,0,0,0,0,4,0,0,0,1,27,0,0,0,0
ghostride,p110,Male,19,white,8411,62723,0,0,0,0,0,3,1,0,3,0,325,3,3,1,1,2,0,0,0,0,0,4,0,1,0,1,2,0,0,0,0
ghostride,p138,Male,20,white,10465,50625,0,1,0,0,1,0,2,0,0,0,603,1,1,1,2,1,0,0,0,0,0,15,1,0,0,1,45,0,0,NA,NA
ghostride,p90,Female,19,white,11125,20558,0,0,0,0,2,2,1,0,1,0,657,5,1,1,1,1,0,1,0,0,0,9,3,1,0,1,60,0,0,0,0
ghostride,p101,Female,19,white,385542,1156212,0,0,0,0,10,0,1,3,3,0,126221,5,1,5,3,2,0,0,1,0,0,2,3,1,1,1,16,0,0,0,0
ghostride,p112,Female,24,white,12760,506278,0,1,0,1,2,0,2,6,0,0,49622,5,1,5,3,1,1,0,0,0,0,14,1,1,1,5,61,1,0,NA,NA
ghostride,p52,Female,19,white,64235,396500,0,0,0,0,0,0,2,0,1,0,18064,5,1,1,1,3,0,1,0,0,0,5,1,1,0,1,49,0,0,0,0
ghostride,p57,Female,16,african,56377,331582,0,0,0,0,0,0,2,0,4,0,13160,5,1,5,1,3,0,0,0,0,5,0,1,1,1,1,56,0,0,0,0
ghostride,p26,Female,19,white,14091,87335,0,0,0,4,4,0,0,7,0,0,2634,5,3,1,4,4,0,0,0,0,0,13,4,1,0,4,11,1,0,NA,NA
ghostride,p84,Male,18,asian,17056,1156212,0,6,2,0,2,0,2,2,1,0,126221,5,1,1,3,2,0,1,0,0,5,6,1,1,0,1,11,0,0,0,0
ghostride,p85,Female,20,white,8391881,2567098,0,0,0,0,1,0,1,2,7,0,942470,5,1,1,3,4,2,0,0,0,0,6,3,1,0,5,49,1,0,0,0
ghostride,p171,Female,18,white,12014,331582,0,0,0,0,3,5,1,1,0,0,13160,5,1,1,3,2,0,1,0,0,0,2,1,1,0,1,20,0,0,NA,NA
ghostride,p62,Female,21,white,4727,35930,0,0,0,0,0,3,1,0,1,0,200,5,1,5,1,2,0,0,0,0,0,6,7,1,1,1,40,0,0,0,0
ghostride,p27,Female,19,white,34662,131939,0,0,0,0,0,0,4,0,1,0,3261,5,1,1,1,3,0,0,0,0,0,8,0,1,0,1,23,0,0,0,0
ghostride,p146,Female,18,white,103486,143962,0,0,5,0,5,0,0,5,0,0,5813,5,1,1,1,1,0,2,0,0,0,13,5,1,0,1,28,0,0,NA,NA
ghostride,p92,Female,19,white,34033,396500,0,0,0,0,1,0,3,1,0,0,18064,5,5,5,3,1,0,1,1,0,0,2,3,1,1,1,36,0,0,NA,NA
ghostride,p47,Female,22,white,333013,855062,0,1,0,0,1,0,4,2,2,0,212741,1,1,1,1,5,0,1,0,0,0,7,1,0,0,1,48,0,0,0,0
ghostride,p131,Female,18,white,6509,121907,0,11,5,0,0,0,0,2,0,0,1463,1,1,1,1,1,1,0,0,0,0,14,3,0,0,1,26,0,0,NA,NA
ghostride,p11,Female,18,asian,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,14,0,0,0,0,1,0,0,0,1,57,0,0,NA,NA
ghostride,p109,Female,19,white,24105,24106,0,0,0,0,1,4,0,0,0,0,1548,5,1,1,4,1,0,1,1,0,0,7,3,1,0,1,16,0,0,NA,NA
ghostride,p179,Male,21,white,72878,1156212,0,0,2,0,3,0,0,1,0,0,126221,5,1,1,1,5,0,0,0,0,0,5,1,1,0,1,4,0,0,NA,NA
