"X1","Date","AveragePrice","Total Volume","4046","4225","4770","Total Bags","Small Bags","Large Bags","XLarge Bags","type","year","region"
30,2015-05-31,1.81,29247.9,12021.01,6624.46,808.5,9793.93,8480.37,1313.56,0,"organic",2015,"Southeast"
51,2015-01-04,0.65,1048062.16,770635.37,178418.32,6509.41,92499.06,92499.06,0,0,"conventional",2015,"PhoenixTucson"
44,2016-02-21,1.76,2679.98,1793.68,76.87,6.1,803.33,803.33,0,0,"organic",2016,"Jacksonville"
15,2015-09-13,1.94,5345.41,28.2,2870.92,683.44,1762.85,1762.85,0,0,"organic",2015,"RaleighGreensboro"
22,2016-07-24,1.41,4106.49,588.36,0,0,3518.13,3458.13,60,0,"organic",2016,"NewOrleansMobile"
27,2015-06-21,1.46,2344.24,18.73,1652.88,0,672.63,224.99,447.64,0,"organic",2015,"Louisville"
48,2017-01-29,1.51,44735.4,87.33,40554.73,0,4093.34,4088.9,4.44,0,"organic",2017,"Chicago"
17,2016-08-28,1.14,378817.72,177292.69,99784.11,62.59,101678.33,78855.06,20239.66,2583.61,"conventional",2016,"Tampa"
13,2017-10-01,2.04,399836.65,254127.88,48863.68,187.25,96657.84,54423.36,42234.48,0,"conventional",2017,"MiamiFtLauderdale"
25,2017-07-09,1.88,109427.64,3114.64,50540.83,1282.83,54489.34,35708.96,18780.38,0,"organic",2017,"Midsouth"
4,2015-11-29,0.98,185733.81,49084.79,72843.91,21863.66,41941.45,41606.59,334.86,0,"conventional",2015,"RaleighGreensboro"
2,2015-12-13,1.53,65341.66,7762.24,46066.59,0,11512.83,4150.64,7362.19,0,"organic",2015,"GreatLakes"
13,2017-10-01,2.75,13557.58,543.85,4724.38,0,8289.35,4856.11,3433.24,0,"organic",2017,"Atlanta"
22,2016-07-24,1.04,150126.91,45204.04,41843.9,61.47,63017.5,49239.71,9662.79,4115,"conventional",2016,"Roanoke"
5,2018-02-18,1.36,15123.96,963.42,32.46,0,14128.08,14124.75,3.33,0,"organic",2018,"Pittsburgh"
43,2016-02-28,1.24,89262.56,28679.61,6947.04,2.79,53633.12,38914.83,14718.29,0,"organic",2016,"SouthCentral"
2,2017-12-17,1.13,199747.25,48414.09,67932.4,999.61,82401.15,77442.99,4954.83,3.33,"conventional",2017,"RichmondNorfolk"
30,2016-05-29,2.2,4151.27,2177.62,1738.92,3.52,231.21,218.09,13.12,0,"organic",2016,"StLouis"
49,2017-01-22,0.85,865893.82,102662.26,256663.56,556.69,506011.31,393137.4,112547.31,326.6,"conventional",2017,"Seattle"
4,2015-11-29,1.28,51039.6,941.48,43838.39,75.78,6183.95,5986.26,197.69,0,"conventional",2015,"Albany"
8,2015-11-01,1.26,29803.99,5850.87,6277.42,29.31,17646.39,506.71,17139.68,0,"organic",2015,"Denver"
24,2017-07-16,1.46,642837.36,108383.89,207831.49,14610.86,312011.12,114962.78,196568.34,480,"conventional",2017,"Denver"
13,2016-09-25,1.54,10037.87,105.92,3806.68,234.22,5891.05,3344.31,2546.74,0,"organic",2016,"RichmondNorfolk"
24,2015-07-12,1.48,68846.81,1229.69,40944.72,2652.87,24019.53,21786.27,2221.89,11.37,"conventional",2015,"Pittsburgh"
13,2016-09-25,1.14,151978.88,70129.37,37333.99,2426.04,42089.48,41377.97,711.51,0,"conventional",2016,"Columbus"
24,2017-07-16,1.39,490940.46,12060.32,404809.72,11916.24,62154.18,12580.97,46560.98,3012.23,"conventional",2017,"NorthernNewEngland"
4,2016-11-27,1.26,3129.1,1.25,987.17,0,2140.68,566.67,1574.01,0,"organic",2016,"Louisville"
16,2017-09-10,2.32,64680.12,11202.9,25484.11,0,27993.11,27987.79,5.32,0,"organic",2017,"LosAngeles"
15,2017-09-17,2,1074567.7,140979.17,243233.57,891.6,689301.75,582096.9,107163.76,41.09,"organic",2017,"TotalUS"
15,2017-09-17,1.62,219275.21,136981.14,25106.49,108,57079.58,46789.06,10177.19,113.33,"conventional",2017,"NewOrleansMobile"
15,2017-09-17,1.59,14824.51,336.19,2732.34,44.13,11711.85,10680.64,1031.21,0,"organic",2017,"RichmondNorfolk"
5,2016-11-20,1.48,1999044.43,478380.64,712348.38,53734.01,754581.4,664868.53,87750.1,1962.77,"conventional",2016,"Midsouth"
12,2017-10-08,1.51,8806.63,42.25,1218.07,0,7546.31,7546.31,0,0,"organic",2017,"GrandRapids"
16,2015-09-06,2.01,4259.63,250.27,1331.42,1018.35,1659.59,1659.59,0,0,"organic",2015,"Charlotte"
48,2015-01-25,1.17,176820.49,99020.78,31381.54,42.62,46375.55,46375.55,0,0,"conventional",2015,"StLouis"
7,2015-11-08,1.4,599884.32,165981.13,319176.32,36598.97,78127.9,77364.54,693.33,70.03,"conventional",2015,"SanFrancisco"
33,2017-05-14,0.79,1444023.34,625728.18,231431.19,3248.89,583615.08,262815.2,320799.88,0,"conventional",2017,"Houston"
20,2017-08-13,1.24,499110.51,188851.61,165179.35,23999.56,121079.99,113037.67,7028.31,1014.01,"conventional",2017,"SanDiego"
10,2018-01-14,1.4,387588.47,258150.99,26672.33,1199.66,101565.49,68412.96,33152.53,0,"conventional",2018,"Orlando"
14,2015-09-20,1.44,37045.75,775.55,27299.15,29.82,8941.23,8492.34,448.89,0,"conventional",2015,"Syracuse"
30,2016-05-29,0.82,1128598.95,554092.01,247279.64,116263.41,210963.89,91661.86,110662.03,8640,"conventional",2016,"Houston"
5,2015-11-22,0.97,311784.91,194667.16,39338.15,57.68,77721.92,46934.42,30787.5,0,"conventional",2015,"Tampa"
39,2017-04-02,1.82,13640.21,128.73,364.3,0,13147.18,13147.18,0,0,"organic",2017,"NorthernNewEngland"
48,2016-01-24,1.59,5276.31,113.48,2235.52,416.47,2510.84,2409.12,101.72,0,"organic",2016,"RaleighGreensboro"
6,2015-11-15,0.98,195780.23,113570.58,21747.26,335,60127.39,56099,4028.39,0,"conventional",2015,"NewOrleansMobile"
49,2015-01-18,1.03,267666.12,179991.12,23263.42,213.64,64197.94,61302.5,2895.44,0,"conventional",2015,"NewOrleansMobile"
9,2015-10-25,1.26,48971.6,935.77,30448.48,18.45,17568.9,16893.34,675.56,0,"conventional",2015,"Syracuse"
35,2017-04-30,1.83,14530.73,582.47,5993.76,0,7954.5,816.2,7138.3,0,"organic",2017,"Detroit"
46,2016-02-07,0.85,148704.27,2805.31,98136.23,10193.62,37569.11,12782.1,22422.61,2364.4,"conventional",2016,"Louisville"
51,2015-01-04,1.7,7446.43,361.76,5025.58,0,2059.09,746.43,1312.66,0,"organic",2015,"Detroit"
23,2015-07-19,1.85,28602.01,4969.23,14692.47,11.72,8928.59,6599.43,2329.16,0,"organic",2015,"Plains"
22,2017-07-30,1.41,503413.12,149729.73,306327.51,2243.53,45112.35,42049.24,1129.77,1933.34,"conventional",2017,"Sacramento"
1,2016-12-18,1.43,2560.46,77.12,0,0,2483.34,1755.41,727.93,0,"organic",2016,"NewOrleansMobile"
20,2016-08-07,1.48,20143.55,1971.6,7907.1,0,10264.85,524.4,9740.45,0,"organic",2016,"SanDiego"
11,2018-01-07,1.77,2553.9,42.6,949.08,0,1562.22,552.06,1010.16,0,"organic",2018,"Boise"
10,2016-10-16,1.08,315743.92,88625.1,51473.72,5356.91,170288.19,74347.08,95941.11,0,"conventional",2016,"LasVegas"
2,2016-12-11,1.06,13253.78,916.64,2803.26,0,9533.88,78.11,9455.77,0,"organic",2016,"Atlanta"
18,2017-08-27,1.32,304000.24,99924.49,29648.99,23558.08,150868.68,133119.35,5877.48,11871.85,"conventional",2017,"Detroit"
32,2017-05-21,1.25,628075.85,126440.43,172836.79,745.56,328053.07,327052.45,154.61,846.01,"conventional",2017,"Seattle"
24,2016-07-10,2.15,10301.6,1248.06,4556.18,24.96,4472.4,4062.63,409.77,0,"organic",2016,"Philadelphia"
50,2015-01-11,1.24,41195.08,1002.85,31640.34,127.12,8424.77,8036.04,388.73,0,"conventional",2015,"Albany"
2,2016-12-11,1.02,5039.91,224.05,2060.34,0,2755.52,73.89,2681.63,0,"organic",2016,"Nashville"
44,2016-02-21,0.98,214625.59,57431.41,101387.49,5839.55,49967.14,46939.94,3027.2,0,"conventional",2016,"RichmondNorfolk"
1,2015-12-20,1.35,27173.38,9203.25,3262.41,4.42,14703.3,276.67,14426.63,0,"organic",2015,"Denver"
4,2016-11-27,1.43,3212.61,287.21,55.43,18.87,2851.1,1016.67,1834.43,0,"organic",2016,"Jacksonville"
15,2017-09-17,1.73,8437.05,125.46,1242.04,0,7066.78,4410.62,2656.16,0,"organic",2017,"Indianapolis"
8,2015-11-01,1.6,9421.09,3323.3,4105.67,687.55,1304.57,935.87,368.7,0,"organic",2015,"BaltimoreWashington"
50,2017-01-15,1.82,20759.34,1359.33,8445.66,294.96,10659.39,10651.09,8.3,0,"organic",2017,"BaltimoreWashington"
3,2017-12-10,1.05,992871.42,302200.79,593521.66,2372.46,94776.51,91822.55,55.17,2898.79,"conventional",2017,"SanFrancisco"
46,2015-02-08,0.93,186617.2,4246.12,140926.77,4185.64,37258.67,17773.67,18571.14,913.86,"conventional",2015,"CincinnatiDayton"
40,2016-03-20,2.3,6407.43,160.54,3228.32,2.68,3015.89,3015.89,0,0,"organic",2016,"HartfordSpringfield"
22,2017-07-30,1.67,2503.82,55.26,92.99,0,2355.57,2355.57,0,0,"organic",2017,"Albany"
20,2017-08-13,2.21,139016.53,27834.92,44902.56,0,66279.05,66110.1,168.95,0,"organic",2017,"California"
2,2016-12-11,1.29,310425.3,9683.11,246740.16,3080.85,50921.18,50026.48,894.7,0,"conventional",2016,"NorthernNewEngland"
5,2015-11-22,0.94,751897.89,34868.5,553545.31,89732.33,73751.75,73457.31,294.44,0,"conventional",2015,"Chicago"
20,2017-08-13,1.57,2971011.18,504445.27,1051826.5,264838.37,1149901.04,733843.21,352853.24,63204.59,"conventional",2017,"GreatLakes"
20,2015-08-09,1.9,29598.14,9939.07,8881.24,1018.58,9759.25,8916.47,842.78,0,"organic",2015,"Southeast"
21,2016-07-31,1.24,4221.4,22.71,82.02,0,4116.67,4060,56.67,0,"organic",2016,"Tampa"
34,2016-05-01,0.92,2440.13,0,496.28,0,1943.85,176.67,1767.18,0,"organic",2016,"Boise"
49,2016-01-17,1.11,778412.5,35099.73,500623.85,139309.53,103379.39,87560.47,15802.25,16.67,"conventional",2016,"Chicago"
24,2015-07-12,1.4,88179.72,2857.11,56288.88,0,29033.73,5550.17,23483.56,0,"organic",2015,"GreatLakes"
30,2016-05-29,1.05,11411.49,151.89,5283.51,242.3,5733.79,2428,3305.79,0,"organic",2016,"RichmondNorfolk"
28,2017-06-18,1.76,10353.67,1706.85,3322.38,0,5324.44,1909.65,3414.79,0,"organic",2017,"LasVegas"
35,2017-04-30,2.16,3630,2.43,508.2,0,3119.37,900,2219.37,0,"organic",2017,"BuffaloRochester"
35,2017-04-30,1.9,54311.43,11330.87,18748.52,161.45,24070.59,9721.62,14348.97,0,"organic",2017,"Southeast"
32,2015-05-17,1.41,43907.34,14135.17,20351.39,0,9420.78,9420.78,0,0,"organic",2015,"LosAngeles"
26,2015-06-28,1.96,19868.9,12195.44,7667.22,0,6.24,6.24,0,0,"organic",2015,"SanFrancisco"
6,2015-11-15,1.1,248933.35,88132.72,35472.8,52490.9,72836.93,65345.24,1141.32,6350.37,"conventional",2015,"Detroit"
9,2016-10-23,1.17,70652.14,27935.7,3769.48,6919.11,32027.85,30914.91,1098.42,14.52,"conventional",2016,"Boise"
0,2015-12-27,1.25,308546.88,9778.07,208945.03,530.89,89292.89,82776.35,6513.36,3.18,"conventional",2015,"Philadelphia"
37,2015-04-12,1,692569.85,525432.6,63130.09,59.84,103947.32,47627.94,56319.38,0,"conventional",2015,"MiamiFtLauderdale"
3,2017-12-10,1.01,100072.52,6065.04,37048.51,147.89,56811.08,26607.95,30198.81,4.32,"conventional",2017,"Louisville"
4,2016-11-27,1.49,49762.2,8071.55,17786.23,33.27,23871.15,23852.61,13.46,5.08,"conventional",2016,"Spokane"
6,2015-11-15,1.68,30958.65,4190.97,14235.26,26.27,12506.15,7356.62,5149.53,0,"organic",2015,"Plains"
44,2015-02-22,1.13,264118.86,2875.24,217477.35,23.63,43742.64,43735.97,6.67,0,"conventional",2015,"NorthernNewEngland"
8,2016-10-30,1.4,407047.88,70232.8,109965.98,15009.27,211839.83,207419.82,4075.8,344.21,"conventional",2016,"Portland"
13,2016-09-25,1.37,222019.37,68045.46,89410.32,183.69,64379.9,63530.59,771.53,77.78,"conventional",2016,"HarrisburgScranton"
14,2015-09-20,1.02,3336245.24,460475.95,1887110.85,418235.21,570423.23,406010.16,109268.58,55144.49,"conventional",2015,"GreatLakes"
37,2016-04-10,1.62,3379.11,1917.91,102.98,14.89,1343.33,1343.33,0,0,"organic",2016,"Jacksonville"
0,2018-03-25,1.45,11040.51,209.54,1106.74,0,9724.23,8756.67,967.56,0,"organic",2018,"Orlando"
5,2016-11-20,0.98,242174.1,2013.39,85407.77,853.46,153899.48,23679.23,130220.25,0,"conventional",2016,"CincinnatiDayton"
47,2017-02-05,2.03,58560.14,7829.32,20623.8,197.9,29909.12,29581.48,327.64,0,"organic",2017,"NewYork"
36,2015-04-19,1.17,237429.16,45693.41,112023.17,501.77,79210.81,77244.93,1965.88,0,"conventional",2015,"HarrisburgScranton"
8,2017-11-05,1.38,5329.36,76.51,38.25,0,5214.6,5041.26,173.34,0,"organic",2017,"Syracuse"
14,2015-09-20,0.99,157688.29,97864.33,21665.96,447.77,37710.23,17060.74,20649.49,0,"conventional",2015,"Jacksonville"
40,2017-03-26,1.27,181489.14,12342.94,68119.93,1326.07,99700.2,42285.27,57404.1,10.83,"conventional",2017,"Indianapolis"
13,2016-09-25,1.87,44993.62,4312.89,19596.71,1090.56,19993.46,11441.45,8552.01,0,"organic",2016,"Plains"
40,2015-03-22,1.95,964.25,76.53,841.88,0,45.84,3.33,42.51,0,"organic",2015,"Indianapolis"
40,2016-03-20,1.42,5259.38,191.84,2696.92,326.8,2043.82,1020,1023.82,0,"organic",2016,"RaleighGreensboro"
26,2016-06-26,1.5,133086.66,7923.01,106656.84,37.42,18469.39,16479.75,419.64,1570,"conventional",2016,"Albany"
28,2016-06-12,1.3,770843.17,50498.4,478335.91,140924.68,101084.18,98096.94,2213.29,773.95,"conventional",2016,"Chicago"
29,2017-06-11,1.28,315240.72,71644.61,61426.82,17894.09,164275.2,159993.56,2790.35,1491.29,"conventional",2017,"Detroit"
33,2017-05-14,1.41,224626.96,52616.28,77142.23,6721.88,88146.57,83151.81,4994.76,0,"conventional",2017,"Charlotte"
48,2017-01-29,1.45,1469.92,0,938.08,0,531.84,193.33,338.51,0,"organic",2017,"Louisville"
43,2016-02-28,1.47,9125.44,414.52,8307.16,0,403.76,280,123.76,0,"organic",2016,"CincinnatiDayton"
19,2017-08-20,1.93,12811.35,573.89,3458.89,59.59,8718.98,7254.65,1464.33,0,"organic",2017,"RichmondNorfolk"
50,2017-01-15,0.7,1389716.89,750093.63,313392.54,2775.58,323455.14,319826.47,3521.23,107.44,"conventional",2017,"DallasFtWorth"
14,2015-09-20,1.17,709268.62,39619.87,450283.01,45336.12,174029.62,168889.78,5139.84,0,"conventional",2015,"BaltimoreWashington"
21,2017-08-06,2.15,8848.14,1494.5,1378.38,8.88,5966.38,1875.55,4090.83,0,"organic",2017,"StLouis"
40,2016-03-20,0.95,123442.1,1893.15,76888.63,6365.83,38294.49,12950.94,23671.52,1672.03,"conventional",2016,"Louisville"
25,2016-07-03,1.65,14055.26,6214.62,4300.63,0,3540.01,454.43,3085.58,0,"organic",2016,"PhoenixTucson"
8,2016-10-30,1.87,872.07,0,349.89,0,522.18,0,522.18,0,"organic",2016,"Boise"
1,2018-03-18,1.41,45505,2132.2,6130.5,76.41,37165.89,37157.4,8.49,0,"organic",2018,"BaltimoreWashington"
9,2017-10-29,1.35,7073.65,78.85,61.04,0,6933.76,6933.76,0,0,"organic",2017,"Syracuse"
51,2016-01-03,1.54,79900.43,2251.54,13966.15,1510.98,62171.76,27554.77,34616.99,0,"organic",2016,"Northeast"
18,2017-08-27,2.59,13910.32,639.25,6918.13,0,6352.94,2356.85,3996.09,0,"organic",2017,"Atlanta"
17,2015-08-30,1.48,5070.79,773.57,2548.11,0,1749.11,99.41,1649.7,0,"organic",2015,"Columbus"
5,2015-11-22,1.14,1111803.12,15004.7,905344.06,1227.89,190226.47,156660.8,33558.6,7.07,"conventional",2015,"NewYork"
16,2017-09-10,1.57,250327.75,58910.8,97907.87,5296.91,88212.17,85481.76,1770.41,960,"conventional",2017,"RaleighGreensboro"
27,2016-06-19,1.26,267235.79,41124.61,132642.19,298.49,93170.5,86477.48,1092.3,5600.72,"conventional",2016,"HarrisburgScranton"
18,2015-08-23,1.07,589471.32,4744.11,488292.1,608.61,95826.5,95585.38,241.12,0,"conventional",2015,"Boston"
2,2016-12-11,1.35,599161.08,49240.17,375437.86,9977.23,164505.82,153476.96,11028.86,0,"conventional",2016,"BaltimoreWashington"
47,2015-02-01,1.23,4298883.17,133613,3149375.34,9191.41,1006703.42,896750.09,109953.33,0,"conventional",2015,"Northeast"
13,2015-09-27,1.06,199908.44,123528.92,17616.44,1515.75,57247.33,53115.57,4131.76,0,"conventional",2015,"NewOrleansMobile"
26,2016-06-26,1.17,114148.17,40284.96,7267.68,0,66595.53,61928.4,4667.13,0,"organic",2016,"SouthCentral"
44,2017-02-26,1.48,814376.97,82179.16,531502.16,9921.32,190774.33,185955.28,4349.61,469.44,"conventional",2017,"BaltimoreWashington"
38,2017-04-09,0.96,838359.35,196844.45,228960.5,209.25,412345.15,411247.99,280.09,817.07,"conventional",2017,"Seattle"
42,2016-03-06,0.97,267953.78,150786.3,27025.48,565.65,89576.35,74664.71,14911.64,0,"conventional",2016,"NewOrleansMobile"
38,2016-04-03,1.29,20698.7,2278.61,6800.76,58.05,11561.28,10538.62,1022.66,0,"organic",2016,"WestTexNewMexico"
24,2015-07-12,1.86,1328.38,5.73,999.76,0,322.89,313.34,9.55,0,"organic",2015,"GrandRapids"
5,2018-02-18,1.41,31029.02,6697.58,149.14,0,24182.3,24082.3,100,0,"organic",2018,"Houston"
19,2016-08-14,1.58,13049.21,2514.22,4567.03,0,5967.96,1854.73,4113.23,0,"organic",2016,"Atlanta"
3,2017-12-10,1.72,5723.01,745.23,1060.12,0,3917.66,1241.12,2676.54,0,"organic",2017,"StLouis"
7,2015-11-08,1.44,10027.49,6028.94,83.94,0,3914.61,3914.61,0,0,"organic",2015,"Houston"
13,2015-09-27,2.22,17054.18,2222.04,12986.86,536.67,1308.61,898.99,409.62,0,"organic",2015,"NewYork"
4,2016-11-27,1.97,1646.78,50.76,177.08,0,1418.94,1418.94,0,0,"organic",2016,"Albany"
31,2016-05-22,1,24210.7,8434.31,437.88,0,15338.51,11584.99,3753.52,0,"organic",2016,"DallasFtWorth"
3,2016-12-04,1.32,4005.73,232.21,3063.52,0,710,710,0,0,"organic",2016,"GrandRapids"
4,2017-12-03,1.46,18106.96,450.89,329.58,5.97,17320.52,17313.92,6.6,0,"organic",2017,"HarrisburgScranton"
29,2017-06-11,1.45,6065.6,231.58,1649.99,0,4184.03,54.46,4129.57,0,"organic",2017,"Spokane"
38,2016-04-03,1.13,262808.03,60612.1,113708.37,14035.04,74452.52,73697.13,755.39,0,"conventional",2016,"RaleighGreensboro"
31,2015-05-24,1,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,"conventional",2015,"Southeast"
50,2016-01-10,1.35,828670.59,113867.63,287590.19,8771.79,418440.98,183115.43,235325.55,0,"organic",2016,"TotalUS"
9,2018-01-21,0.78,1584416.56,651432.75,153445.45,10598.32,768940.04,683790.27,85149.77,0,"conventional",2018,"Houston"
28,2016-06-12,0.96,280191.2,83555.77,108482.44,15693.42,72459.57,69331.2,158.37,2970,"conventional",2016,"RichmondNorfolk"
38,2015-04-05,1.08,75626.3,1833.31,49893.14,565.69,23334.16,15903.95,7424.19,6.02,"conventional",2015,"Louisville"
17,2016-08-28,1.29,281758.14,88767.63,100303.08,13156.44,79530.99,77895.51,434.09,1201.39,"conventional",2016,"RaleighGreensboro"
50,2017-01-15,1.05,2064194.02,925668.48,529337.88,6259.33,602928.33,545116.32,46315.29,11496.72,"conventional",2017,"Plains"
44,2017-02-26,1.21,329592.25,75319.8,154834.96,11165.32,88272.17,86960.95,1311.22,0,"conventional",2017,"RaleighGreensboro"
16,2015-09-06,1.08,67101.52,32235.74,18153.73,3891.68,12820.37,12820.37,0,0,"conventional",2015,"Spokane"
51,2015-01-04,1.41,2604.25,220.61,23.64,0,2360,2360,0,0,"organic",2015,"NewOrleansMobile"
6,2018-02-11,1.21,9744.88,169.08,138.02,0,9437.78,2907.29,6530.49,0,"organic",2018,"BuffaloRochester"
40,2017-03-26,1.48,289107.02,69601.63,44602.74,30844.93,144057.72,125425.49,3129.79,15502.44,"conventional",2017,"Detroit"
24,2016-07-10,1.8,37406.41,1364.66,25562.94,40.41,10438.4,277.67,10160.73,0,"organic",2016,"Seattle"
19,2016-08-14,0.88,1132112.24,612988.24,240643.34,3600.78,274879.88,270626.46,3256.28,997.14,"conventional",2016,"DallasFtWorth"
39,2015-03-29,2.27,2220.8,88.35,1846.21,0,286.24,286.24,0,0,"organic",2015,"HartfordSpringfield"
45,2015-02-15,0.98,5026688.71,2483265.25,1840716.14,91125.41,611581.91,542973.12,68521.88,86.91,"conventional",2015,"West"
4,2017-12-03,1.1,849840,149815,325073,9270,365682,98904,266779,0,"conventional",2017,"Denver"
48,2016-01-24,0.87,167159.24,78105.34,33125,6297.48,49631.42,25723.5,23907.92,0,"conventional",2016,"Nashville"
27,2016-06-19,1.37,850692.3,61789.19,523095.26,54129.89,211677.96,203569.59,3085.45,5022.92,"conventional",2016,"BaltimoreWashington"
49,2016-01-17,1.4,4173.42,69.79,2273.91,253.58,1576.14,1033.7,542.44,0,"organic",2016,"RichmondNorfolk"
8,2017-11-05,1.67,7478.89,569.29,1069.47,0,5840.13,5688.86,151.27,0,"organic",2017,"Columbus"
6,2015-11-15,1.76,2966.77,619.54,1814.9,16.03,516.3,333.53,182.77,0,"organic",2015,"Philadelphia"
40,2017-03-26,0.7,117379.74,1221.44,13622.19,6.8,102529.31,456.23,102073.08,0,"organic",2017,"Seattle"
14,2017-09-24,1.63,296892.52,10778.57,233287.45,1510.55,51315.95,13437.56,37878.39,0,"conventional",2017,"NorthernNewEngland"
45,2015-02-15,1.24,105176.25,70695.14,9457.72,595.88,24427.51,15354.4,9073.11,0,"conventional",2015,"Jacksonville"
25,2016-07-03,1.43,3529.44,11.65,261.39,0,3256.4,3256.4,0,0,"organic",2016,"Albany"
45,2016-02-14,1.04,447945.8,143312.43,207645.46,17758.15,79229.76,79168.62,17.47,43.67,"conventional",2016,"Sacramento"
22,2015-07-26,2.12,8182.86,2850.16,5160.65,0,172.05,172.05,0,0,"organic",2015,"Sacramento"
7,2015-11-08,1.58,4199.95,96.33,2006.69,342.69,1754.24,1466.67,287.57,0,"organic",2015,"RichmondNorfolk"
2,2018-03-11,1.63,264691.87,27566.25,60383.57,276.42,176465.63,107174.93,69290.7,0,"organic",2018,"West"
46,2016-02-07,1.49,3031.31,1128.33,16.05,0,1886.93,1886.93,0,0,"organic",2016,"Tampa"
51,2016-01-03,0.65,719749.77,204145.28,256691.54,22617.47,236295.48,138815.05,97480.43,0,"conventional",2016,"SanDiego"
5,2018-02-18,1.35,36683.22,8065.46,597.63,49.7,27970.43,27804.78,165.65,0,"organic",2018,"Denver"
8,2018-01-28,1.45,26069.14,4936.84,476.06,0,20656.24,19613.2,1043.04,0,"organic",2018,"DallasFtWorth"
41,2017-03-19,1.3,1679882.22,721848.28,489324.58,8220.55,460488.81,437779.63,20075.74,2633.44,"conventional",2017,"Plains"
16,2017-09-10,2.35,4093.34,195.54,665.8,0,3232,2181.65,1050.35,0,"organic",2017,"Jacksonville"
38,2016-04-03,1.49,54364.05,19782.19,10472.82,395.68,23713.36,21956.66,1756.7,0,"organic",2016,"Southeast"
19,2017-08-20,1.45,2309865.74,1207541.43,324882.97,99791.22,677650.12,618120.14,22264.21,37265.77,"conventional",2017,"LosAngeles"
11,2017-10-15,1.3,4553170.77,2390226.58,797892.99,8836.79,1356214.41,976323.02,379688.5,202.89,"conventional",2017,"SouthCentral"
45,2015-02-15,1.22,10742.08,264.74,9452.15,0,1025.19,780,245.19,0,"organic",2015,"CincinnatiDayton"
6,2015-11-15,1.88,1954.57,1446.83,48.3,16.1,443.34,436.67,6.67,0,"organic",2015,"Jacksonville"
12,2016-10-02,1.45,301939.19,117406.55,66860.79,189.44,117482.41,50462.75,66632.16,387.5,"conventional",2016,"Orlando"
22,2016-07-24,1.2,6104047.38,2019596.6,2147541.33,302735.37,1634174.08,1526433.58,82025.57,25714.93,"conventional",2016,"California"
11,2016-10-09,1.23,118935.46,46103.44,34296.85,198.7,38336.47,35482.55,2853.92,0,"conventional",2016,"Roanoke"
4,2015-11-29,1.87,7022.99,1232.37,5300.75,0,489.87,489.87,0,0,"organic",2015,"SanDiego"
14,2015-09-20,1.02,312177.28,148633.9,77644.18,14421.82,71477.38,49597.26,21851.29,28.83,"conventional",2015,"SouthCarolina"
49,2017-01-22,1.39,5007356.22,206778.67,3425747.61,319052.61,1055777.33,978886.09,68710.32,8180.92,"conventional",2017,"Northeast"
